,Airline,Destination,Duration,Total_Stops,Price,Dep_Hour,Dep_Day,Dep_Min,Journey_DOW,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai
3236,11,4,655,1,12557.0,17,21,30,3,0,0,1,0,0
3237,9,4,845,1,13875.0,4,3,45,0,0,0,1,0,0
3238,11,4,1130,2,11507.0,9,15,35,5,0,0,1,0,0
3239,8,3,150,0,5510.0,14,18,15,1,0,1,0,0,0
3240,4,3,460,1,10198.0,16,24,25,6,0,1,0,0,0
3241,11,3,435,1,8355.0,10,6,20,4,0,1,0,0,0
3242,11,2,185,0,8016.0,18,6,55,6,1,0,0,0,0
3243,3,4,625,1,6314.0,10,27,35,0,0,0,1,0,0
3244,8,4,170,0,5831.0,5,3,10,1,0,0,1,0,0
3245,11,4,550,1,10262.0,19,24,15,0,0,0,1,0,0
3246,9,4,700,1,15136.0,13,3,55,0,0,0,1,0,0
3247,11,2,830,1,7832.0,20,21,35,3,1,0,0,0,0
3248,1,0,135,0,3859.0,8,24,20,6,0,0,0,1,0
3249,3,3,150,0,4174.0,15,4,15,1,0,1,0,0,0
3250,11,2,340,1,19225.0,5,3,45,0,1,0,0,0,0
3251,3,4,975,1,10518.0,4,3,45,1,0,0,1,0,0
3252,3,2,175,0,4823.0,7,4,10,1,1,0,0,0,0
3253,8,2,165,0,7276.0,10,24,0,6,1,0,0,0,0
3254,9,4,540,1,12192.0,10,6,0,4,0,0,1,0,0
3255,2,4,865,1,11410.0,16,6,45,6,0,0,1,0,0
3256,8,3,920,2,13033.0,10,21,0,1,0,1,0,0,0
3257,11,2,570,1,26890.0,5,3,45,3,1,0,0,0,0
3258,3,3,150,0,4804.0,15,27,15,3,0,1,0,0,0
3259,11,3,1550,1,10844.0,18,15,55,2,0,1,0,0,0
3260,8,4,1820,2,12436.0,12,6,55,4,0,0,1,0,0
3261,3,2,175,0,4823.0,7,21,10,4,1,0,0,0,0
3262,3,1,90,0,2227.0,21,6,20,2,0,0,0,0,1
3263,11,4,940,1,10262.0,20,6,55,6,0,0,1,0,0
3264,11,4,1225,1,17024.0,8,3,0,6,0,0,1,0,0
3265,11,4,1325,2,9296.0,6,27,20,2,0,0,1,0,0
3266,8,4,185,0,6094.0,18,6,5,3,0,0,1,0,0
3267,11,3,1215,1,8586.0,8,6,25,4,0,1,0,0,0
3268,11,4,1300,2,10919.0,6,15,45,5,0,0,1,0,0
3269,4,3,455,1,9495.0,16,6,40,4,0,1,0,0,0
3270,11,4,395,1,14714.0,21,6,50,4,0,0,1,0,0
3271,8,4,180,0,5201.0,14,24,10,0,0,0,1,0,0
3272,8,4,1420,2,7090.0,9,27,45,2,0,0,1,0,0
3273,3,1,90,0,4575.0,9,15,10,2,0,0,0,0,1
3274,9,4,545,1,9646.0,7,15,5,2,0,0,1,0,0
3275,3,4,325,1,5636.0,2,6,0,4,0,0,1,0,0
3276,9,4,545,1,9646.0,7,15,5,5,0,0,1,0,0
3277,11,1,90,0,4050.0,19,3,40,1,0,0,0,0,1
3278,11,4,1270,1,14714.0,21,6,50,4,0,0,1,0,0
3279,3,3,150,0,4804.0,15,18,15,1,0,1,0,0,0
3280,11,4,1485,1,10577.0,18,6,15,4,0,0,1,0,0
3281,4,2,165,0,3898.0,20,15,55,5,1,0,0,0,0
3282,11,3,960,1,14571.0,20,6,0,3,0,1,0,0,0
3283,11,4,1300,2,10919.0,6,15,45,5,0,0,1,0,0
3284,11,2,165,0,8016.0,6,18,0,1,1,0,0,0,0
3285,3,4,425,1,6287.0,4,21,55,3,0,0,1,0,0
3286,8,3,905,1,8366.0,16,6,50,3,0,1,0,0,0
3287,11,4,440,1,15400.0,11,3,30,0,0,0,1,0,0
3288,5,2,160,0,8553.0,19,3,40,6,1,0,0,0,0
3289,1,3,155,0,3841.0,6,4,55,2,0,1,0,0,0
3290,8,4,1545,2,10021.0,5,4,55,2,0,0,1,0,0
3291,1,0,140,0,3597.0,17,24,45,0,0,0,0,1,0
3292,3,0,145,0,4332.0,11,24,35,4,0,0,0,1,0
3293,4,2,165,0,3898.0,20,21,55,4,1,0,0,0,0
3294,11,1,1665,2,21375.0,13,3,5,0,0,0,0,0,1
3295,5,3,975,1,8610.0,7,6,10,3,0,1,0,0,0
3296,3,3,155,0,4804.0,17,15,15,5,0,1,0,0,0
3297,8,4,1730,2,13591.0,14,6,25,6,0,0,1,0,0
3298,11,3,590,1,14781.0,6,5,30,2,0,1,0,0,0
3299,11,2,315,1,9134.0,8,15,0,4,1,0,0,0,0
3300,8,4,1545,2,10493.0,5,6,55,4,0,0,1,0,0
3301,11,2,1280,1,8147.0,11,24,40,6,1,0,0,0,0
3302,1,3,140,0,3873.0,22,21,20,4,0,1,0,0,0
3303,11,3,1025,1,14571.0,18,6,55,4,0,1,0,0,0
3304,8,2,655,2,11003.0,10,3,30,6,1,0,0,0,0
3305,11,4,550,1,10262.0,19,6,15,2,0,0,1,0,0
3306,11,4,995,1,12719.0,2,21,15,3,0,0,1,0,0
3307,11,4,1325,1,10262.0,20,24,55,0,0,0,1,0,0
3308,8,2,165,0,7171.0,17,21,0,4,1,0,0,0,0
3309,1,2,160,0,4423.0,5,27,55,5,1,0,0,0,0
3310,9,4,490,1,12616.0,17,3,25,1,0,0,1,0,0
3311,8,4,1560,2,12970.0,17,6,15,6,0,0,1,0,0
3312,11,3,775,1,14914.0,21,24,10,6,0,1,0,0,0
3313,11,1,85,0,3210.0,2,5,55,2,0,0,0,0,1
3314,4,2,175,0,4632.0,7,21,45,6,1,0,0,0,0
3315,11,4,655,1,12373.0,17,5,30,3,0,0,1,0,0
3316,3,3,150,0,4804.0,14,15,25,5,0,1,0,0,0
3317,9,4,565,3,21829.0,11,3,35,6,0,0,1,0,0
3318,9,4,780,1,13587.0,8,6,0,6,0,0,1,0,0
3319,11,4,1760,2,12819.0,23,27,5,3,0,0,1,0,0
3320,2,4,660,1,6151.0,20,27,10,2,0,0,1,0,0
3321,11,2,175,0,8016.0,15,6,15,6,1,0,0,0,0
3322,9,4,680,1,15135.0,7,3,30,0,0,0,1,0,0
3323,3,4,500,1,6794.0,17,21,10,1,0,0,1,0,0
3324,5,3,1640,1,8610.0,17,15,0,2,0,1,0,0,0
3325,8,3,1840,2,12723.0,5,18,50,5,0,1,0,0,0
3326,8,3,1515,1,7662.0,12,6,0,3,0,1,0,0,0
3327,9,4,515,1,14343.0,17,3,0,1,0,0,1,0,0
3328,9,4,910,1,6795.0,10,6,20,6,0,0,1,0,0
3329,1,3,140,0,3873.0,22,5,20,3,0,1,0,0,0
3330,3,1,90,0,2754.0,19,6,5,4,0,0,0,0,1
3331,8,1,905,1,16666.0,6,3,10,0,0,0,0,0,1
3332,9,4,460,1,11098.0,4,6,55,6,0,0,1,0,0
3333,11,3,1745,1,10539.0,17,6,0,4,0,1,0,0,0
3334,8,4,735,1,9929.0,7,27,0,0,0,0,1,0,0
3335,11,3,1430,1,10844.0,16,5,30,3,0,1,0,0,0
3336,11,3,1730,1,12692.0,9,6,35,3,0,1,0,0,0
3337,11,4,455,1,9212.0,20,21,50,3,0,0,1,0,0
3338,9,4,630,1,13727.0,15,15,0,2,0,0,1,0,0
3339,2,2,170,0,4282.0,4,15,55,5,1,0,0,0,0
3340,11,3,1285,1,10844.0,18,24,55,4,0,1,0,0,0
3341,8,4,965,1,7480.0,17,27,20,3,0,0,1,0,0
3342,3,2,180,0,4823.0,16,5,55,5,1,0,0,0,0
3343,11,4,825,1,12373.0,22,18,50,5,0,0,1,0,0
3344,9,4,560,1,7215.0,11,21,40,3,0,0,1,0,0
3345,8,4,1640,1,7480.0,6,5,5,3,0,0,1,0,0
3346,9,4,720,1,8143.0,9,24,0,0,0,0,1,0,0
3347,3,2,175,0,4823.0,18,5,25,1,1,0,0,0,0
3348,11,3,735,1,10844.0,20,6,0,3,0,1,0,0,0
3349,1,2,175,0,5621.0,21,4,10,2,1,0,0,0,0
3350,5,3,1440,1,9555.0,20,18,20,5,0,1,0,0,0
3351,3,2,165,0,4777.0,1,21,30,3,1,0,0,0,0
3352,1,2,175,0,7648.0,9,3,35,6,1,0,0,0,0
3353,3,3,295,1,10308.0,9,4,20,4,0,1,0,0,0
3354,11,4,440,2,21219.0,11,24,40,4,0,0,1,0,0
3355,3,3,295,1,11319.0,9,5,20,2,0,1,0,0,0
3356,11,3,1415,1,10844.0,21,15,10,2,0,1,0,0,0
3357,9,4,435,1,15078.0,18,5,15,3,0,0,1,0,0
3358,1,1,90,0,2017.0,22,5,45,5,0,0,0,0,1
3359,2,3,150,0,4409.0,22,6,50,6,0,1,0,0,0
3360,3,4,275,1,5054.0,7,6,35,4,0,0,1,0,0
3361,8,2,980,2,10111.0,5,15,50,4,1,0,0,0,0
3362,1,2,170,0,4273.0,20,18,30,0,1,0,0,0,0
3363,11,4,1735,2,8728.0,13,21,55,3,0,0,1,0,0
3364,8,3,905,1,8576.0,16,24,50,4,0,1,0,0,0
3365,11,2,180,0,8016.0,17,6,45,2,1,0,0,0,0
3366,11,2,175,0,8016.0,15,6,15,4,1,0,0,0,0
3367,11,3,1630,1,14151.0,20,18,25,5,0,1,0,0,0
3368,3,2,165,0,4423.0,6,15,5,0,1,0,0,0,0
3369,11,1,85,0,4050.0,7,15,5,5,0,0,0,0,1
3370,11,3,345,1,14781.0,14,5,5,2,0,1,0,0,0
3371,11,3,735,1,8586.0,20,15,0,2,0,1,0,0,0
3372,2,3,215,1,5162.0,19,21,55,1,0,1,0,0,0
3373,11,3,450,1,13731.0,21,6,10,4,0,1,0,0,0
3374,11,4,925,1,7438.0,13,21,0,3,0,0,1,0,0
3375,11,3,1520,1,14151.0,9,15,35,2,0,1,0,0,0
3376,5,2,170,0,5613.0,21,4,0,2,1,0,0,0,0
3377,3,3,290,1,5380.0,15,15,15,2,0,1,0,0,0
3378,11,4,1015,1,7438.0,11,21,30,3,0,0,1,0,0
3379,9,4,925,1,9646.0,7,6,5,6,0,0,1,0,0
3380,2,4,625,1,6853.0,20,15,45,2,0,0,1,0,0
3381,11,2,375,1,13555.0,14,18,5,0,1,0,0,0,0
3382,3,4,480,1,5883.0,17,15,30,5,0,0,1,0,0
3383,3,4,425,1,6171.0,4,3,55,1,0,0,1,0,0
3384,3,1,90,0,3175.0,16,21,55,1,0,0,0,0,1
3385,3,4,355,1,4832.0,7,27,45,2,0,0,1,0,0
3386,9,4,570,1,13377.0,16,6,0,6,0,0,1,0,0
3387,11,4,520,1,10262.0,19,24,45,0,0,0,1,0,0
3388,11,4,1100,1,10262.0,18,6,15,6,0,0,1,0,0
3389,8,4,1180,2,8603.0,12,18,0,5,0,0,1,0,0
3390,11,3,1330,1,8586.0,6,6,30,3,0,1,0,0,0
3391,5,3,765,1,8452.0,20,21,20,1,0,1,0,0,0
3392,11,3,1395,1,14231.0,18,24,55,6,0,1,0,0,0
3393,11,4,660,1,16289.0,8,21,0,1,0,0,1,0,0
3394,1,2,175,0,6860.0,9,3,35,6,1,0,0,0,0
3395,3,1,90,0,2754.0,2,5,35,3,0,0,0,0,1
3396,9,4,925,1,9646.0,7,6,5,4,0,0,1,0,0
3397,8,0,135,0,4667.0,11,27,40,0,0,0,0,1,0
3398,3,3,155,0,4804.0,15,21,30,6,0,1,0,0,0
3399,3,2,165,0,4545.0,1,3,30,1,1,0,0,0,0
3400,11,2,1290,1,25735.0,22,3,50,3,1,0,0,0,0
3401,11,4,1375,2,12647.0,5,21,30,3,0,0,1,0,0
3402,11,3,1090,1,8586.0,14,5,5,5,0,1,0,0,0
3403,3,0,140,0,5277.0,22,6,5,4,0,0,0,1,0
3404,3,4,845,1,6206.0,11,27,30,2,0,0,1,0,0
3405,2,2,165,0,4483.0,11,4,10,2,1,0,0,0,0
3406,5,3,1550,1,9870.0,17,24,0,4,0,1,0,0,0
3407,1,3,150,0,3841.0,17,27,10,3,0,1,0,0,0
3408,1,3,150,0,3815.0,9,27,0,2,0,1,0,0,0
3409,3,2,170,0,6860.0,23,24,30,6,1,0,0,0,0
3410,11,3,870,1,12121.0,20,5,25,5,0,1,0,0,0
3411,11,4,535,1,5963.0,9,27,55,2,0,0,1,0,0
3412,1,2,160,0,3625.0,5,6,55,3,1,0,0,0,0
3413,1,3,145,0,3841.0,9,15,0,5,0,1,0,0,0
3414,3,2,170,0,4823.0,20,6,0,4,1,0,0,0,0
3415,9,4,385,1,9646.0,9,6,45,4,0,0,1,0,0
3416,11,4,620,1,10152.0,2,27,15,0,0,0,1,0,0
3417,3,4,940,1,7514.0,6,6,50,2,0,0,1,0,0
3418,11,2,685,1,16736.0,7,3,0,0,1,0,0,0,0
3419,11,3,910,1,13584.0,18,5,55,2,0,1,0,0,0
3420,8,3,1415,2,11222.0,8,21,20,1,0,1,0,0,0
3421,3,0,140,0,3850.0,7,5,55,5,0,0,0,1,0
3422,5,2,160,0,7608.0,12,24,0,6,1,0,0,0,0
3423,11,3,1220,1,10844.0,20,5,0,3,0,1,0,0,0
3424,9,4,510,1,7408.0,17,6,0,4,0,0,1,0,0
3425,5,0,135,0,3687.0,7,18,5,5,0,0,0,1,0
3426,1,4,375,1,11726.0,16,3,35,6,0,0,1,0,0
3427,11,3,1610,1,9663.0,6,5,30,2,0,1,0,0,0
3428,8,3,1845,2,12829.0,7,24,0,6,0,1,0,0,0
3429,3,4,300,1,6069.0,16,27,0,3,0,0,1,0,0
3430,11,3,1640,1,8529.0,16,6,30,4,0,1,0,0,0
3431,5,3,385,1,8085.0,17,5,0,3,0,1,0,0,0
3432,5,2,165,0,4878.0,19,15,30,2,1,0,0,0,0
3433,3,2,170,0,4077.0,13,4,0,0,1,0,0,0,0
3434,3,3,315,1,7605.0,21,5,0,3,0,1,0,0,0
3435,11,4,1375,2,13014.0,5,15,30,5,0,0,1,0,0
3436,3,4,885,1,11600.0,7,3,35,6,0,0,1,0,0
3437,11,3,1005,1,14151.0,17,5,0,3,0,1,0,0,0
3438,8,4,1105,2,12497.0,13,24,15,0,0,0,1,0,0
3439,11,4,995,1,17024.0,2,3,15,0,0,0,1,0,0
3440,1,0,155,0,6300.0,9,3,30,1,0,0,0,1,0
3441,9,4,470,1,15147.0,17,3,45,0,0,0,1,0,0
3442,9,4,760,1,6795.0,12,6,50,6,0,0,1,0,0
3443,3,1,85,0,5755.0,19,3,5,6,0,0,0,0,1
3444,8,3,1185,1,10203.0,20,5,30,3,0,1,0,0,0
3445,11,4,1015,1,14714.0,11,6,30,3,0,0,1,0,0
3446,3,2,170,0,4545.0,22,18,20,0,1,0,0,0,0
3447,11,3,855,1,14781.0,6,15,30,2,0,1,0,0,0
3448,8,2,1655,2,11602.0,7,3,30,1,1,0,0,0,0
3449,3,1,90,0,4049.0,6,5,25,2,0,0,0,0,1
3450,11,4,1375,2,13029.0,5,5,30,3,0,0,1,0,0
3451,11,3,740,1,14571.0,8,6,25,4,0,1,0,0,0
3452,8,2,165,0,6961.0,6,6,10,4,1,0,0,0,0
3453,1,3,520,1,6381.0,8,15,35,2,0,1,0,0,0
3454,1,3,155,0,3841.0,6,4,55,4,0,1,0,0,0
3455,11,4,1325,2,11538.0,6,21,20,3,0,0,1,0,0
3456,5,3,1440,1,8610.0,20,5,20,2,0,1,0,0,0
3457,8,4,2170,2,11552.0,7,3,5,0,0,0,1,0,0
3458,9,4,840,1,7408.0,7,6,0,6,0,0,1,0,0
3459,11,4,1010,1,10262.0,19,27,45,3,0,0,1,0,0
3460,8,3,1625,2,10991.0,5,5,50,2,0,1,0,0,0
3461,9,4,435,1,13587.0,18,6,15,4,0,0,1,0,0
3462,8,4,1255,1,7480.0,12,15,30,2,0,0,1,0,0
3463,3,2,300,1,6351.0,17,3,55,1,1,0,0,0,0
3464,9,4,420,1,7153.0,14,27,0,0,0,0,1,0,0
3465,2,3,150,0,4409.0,19,5,55,2,0,1,0,0,0
3466,3,3,315,1,7228.0,21,15,0,2,0,1,0,0,0
3467,9,4,650,1,11667.0,8,27,0,2,0,0,1,0,0
3468,1,3,315,1,4649.0,15,6,5,4,0,1,0,0,0
3469,8,3,1255,2,12592.0,16,5,50,3,0,1,0,0,0
3470,9,4,520,1,11789.0,10,6,20,4,0,0,1,0,0
3471,8,0,135,0,4667.0,11,6,40,6,0,0,0,1,0
3472,2,3,720,1,9719.0,22,21,40,1,0,1,0,0,0
3473,8,4,375,1,6902.0,13,27,0,2,0,0,1,0,0
3474,11,3,520,1,14781.0,20,21,0,1,0,1,0,0,0
3475,11,3,850,1,10844.0,8,18,25,5,0,1,0,0,0
3476,8,3,1975,2,11522.0,5,24,40,6,0,1,0,0,0
3477,8,2,170,0,6121.0,13,21,20,6,1,0,0,0,0
3478,5,3,385,1,8610.0,17,6,0,3,0,1,0,0,0
3479,2,3,150,0,5620.0,22,24,50,6,0,1,0,0,0
3480,3,3,150,0,4804.0,15,27,15,0,0,1,0,0,0
3481,9,4,640,1,7005.0,10,27,20,0,0,0,1,0,0
3482,11,4,1195,2,15129.0,23,5,5,5,0,0,1,0,0
3483,11,3,520,1,8586.0,20,24,0,4,0,1,0,0,0
3484,9,4,660,1,10197.0,8,18,0,5,0,0,1,0,0
3485,9,4,605,1,10667.0,9,27,10,2,0,0,1,0,0
3486,3,3,295,1,11160.0,9,6,20,4,0,1,0,0,0
3487,8,4,1855,2,12488.0,12,27,20,0,0,0,1,0,0
3488,11,3,685,1,10844.0,8,18,25,5,0,1,0,0,0
3489,8,4,1595,2,9968.0,16,6,40,2,0,0,1,0,0
3490,11,2,185,0,5198.0,18,18,55,5,1,0,0,0,0
3491,11,3,875,1,8586.0,14,5,5,5,0,1,0,0,0
3492,3,0,145,0,4332.0,11,18,35,5,0,0,0,1,0
3493,3,3,290,1,5069.0,8,5,10,2,0,1,0,0,0
3494,11,2,180,0,4544.0,8,5,20,2,1,0,0,0,0
3495,9,4,690,1,14973.0,4,3,0,6,0,0,1,0,0
3496,8,2,2120,3,13387.0,6,3,45,1,1,0,0,0,0
3497,1,2,160,0,3625.0,5,6,55,4,1,0,0,0,0
3498,11,3,1730,1,10703.0,9,24,35,4,0,1,0,0,0
3499,3,3,155,0,7615.0,15,24,10,6,0,1,0,0,0
3500,3,2,175,0,4823.0,18,27,25,0,1,0,0,0,0
3501,11,2,1045,1,16736.0,11,3,40,0,1,0,0,0,0
3502,11,3,890,1,9663.0,21,5,10,3,0,1,0,0,0
3503,9,4,630,1,9205.0,8,18,30,5,0,0,1,0,0
3504,11,4,335,1,15554.0,22,5,50,3,0,0,1,0,0
3505,1,1,90,0,1965.0,22,15,45,2,0,0,0,0,1
3506,8,3,150,0,5510.0,14,15,15,5,0,1,0,0,0
3507,9,4,535,1,8266.0,10,5,20,3,0,0,1,0,0
3508,3,1,90,0,3175.0,16,27,55,0,0,0,0,0,1
3509,1,4,270,1,4760.0,8,5,45,3,0,0,1,0,0
3510,9,4,735,1,7740.0,8,27,45,0,0,0,1,0,0
3511,11,3,570,1,13941.0,14,15,5,2,0,1,0,0,0
3512,2,4,865,1,11410.0,16,6,45,3,0,0,1,0,0
3513,11,3,1640,1,12681.0,16,4,30,4,0,1,0,0,0
3514,11,4,1615,2,15129.0,9,5,40,2,0,0,1,0,0
3515,11,4,810,2,10368.0,5,6,30,4,0,0,1,0,0
3516,8,3,725,2,12324.0,8,21,20,1,0,1,0,0,0
3517,1,3,150,0,3841.0,17,15,10,0,0,1,0,0,0
3518,11,4,1375,2,13014.0,5,24,30,0,0,0,1,0,0
3519,3,4,940,1,6442.0,6,27,50,3,0,0,1,0,0
3520,11,4,300,1,12373.0,14,18,0,5,0,0,1,0,0
3521,11,2,845,1,13817.0,8,3,55,1,1,0,0,0,0
3522,3,2,175,0,4823.0,18,24,55,0,1,0,0,0,0
3523,11,4,1395,2,9412.0,5,27,10,2,0,0,1,0,0
3524,8,4,1275,2,10231.0,22,27,0,0,0,0,1,0,0
3525,11,2,175,0,7229.0,15,4,50,2,1,0,0,0,0
3526,1,2,175,0,4273.0,9,24,35,6,1,0,0,0,0
3527,11,3,1550,1,10844.0,18,18,55,5,0,1,0,0,0
3528,3,4,325,1,7164.0,2,27,0,0,0,0,1,0,0
3529,11,2,180,0,6478.0,7,27,10,3,1,0,0,0,0
3530,11,2,180,0,5198.0,7,5,10,3,1,0,0,0,0
3531,1,2,160,0,4319.0,5,27,55,5,1,0,0,0,0
3532,11,4,1040,1,10262.0,19,27,15,3,0,0,1,0,0
3533,5,4,190,0,6741.0,14,18,40,5,0,0,1,0,0
3534,11,3,510,1,14571.0,14,6,5,3,0,1,0,0,0
3535,8,2,725,1,26092.0,11,3,50,3,1,0,0,0,0
3536,8,4,500,2,11753.0,10,27,55,3,0,0,1,0,0
3537,11,2,900,1,7832.0,8,21,0,3,1,0,0,0,0
3538,5,3,790,1,8610.0,7,5,10,5,0,1,0,0,0
3539,11,3,510,1,13626.0,14,6,5,4,0,1,0,0,0
3540,11,4,1615,2,10368.0,9,6,40,4,0,0,1,0,0
3541,3,1,90,0,2754.0,2,18,35,1,0,0,0,0,1
3542,11,3,1500,1,12692.0,17,6,0,3,0,1,0,0,0
3543,3,2,175,0,10067.0,10,3,5,3,1,0,0,0,0
3544,4,4,540,1,4959.0,10,6,35,2,0,0,1,0,0
3545,8,2,1580,2,19372.0,8,3,50,3,1,0,0,0,0
3546,8,1,80,0,3100.0,6,18,20,5,0,0,0,0,1
3547,9,4,810,1,8405.0,7,15,30,2,0,0,1,0,0
3548,9,4,570,1,6943.0,11,27,30,0,0,0,1,0,0
3549,1,3,150,0,3841.0,17,27,10,5,0,1,0,0,0
3550,1,1,90,0,2017.0,22,6,45,3,0,0,0,0,1
3551,5,3,1065,1,9187.0,17,5,0,5,0,1,0,0,0
3552,11,3,685,1,13941.0,8,5,25,3,0,1,0,0,0
3553,11,4,1415,2,8938.0,19,21,15,3,0,0,1,0,0
3554,1,2,170,0,4319.0,9,18,30,5,1,0,0,0,0
3555,1,2,175,0,3573.0,21,4,10,4,1,0,0,0,0
3556,1,3,145,0,3841.0,9,5,0,1,0,1,0,0,0
3557,11,4,195,0,7202.0,11,27,0,3,0,0,1,0,0
3558,5,3,355,1,9187.0,17,6,0,4,0,1,0,0,0
3559,4,4,370,1,6976.0,7,6,25,2,0,0,1,0,0
3560,11,4,1100,1,12898.0,18,21,15,1,0,0,1,0,0
3561,11,4,1570,1,12898.0,2,27,15,0,0,0,1,0,0
3562,11,4,1295,2,10588.0,21,15,25,5,0,0,1,0,0
3563,8,4,1275,2,9181.0,22,24,0,0,0,0,1,0,0
3564,11,2,1400,1,11087.0,5,3,45,6,1,0,0,0,0
3565,11,4,330,1,10262.0,7,27,5,3,0,0,1,0,0
3566,11,4,195,0,4886.0,11,4,0,1,0,0,1,0,0
3567,3,4,355,1,8470.0,2,21,35,3,0,0,1,0,0
3568,8,3,805,3,14960.0,9,21,50,1,0,1,0,0,0
3569,1,3,155,0,3873.0,6,5,55,3,0,1,0,0,0
3570,8,4,1595,2,11911.0,16,3,40,1,0,0,1,0,0
3571,8,4,795,1,8907.0,9,15,45,5,0,0,1,0,0
3572,1,0,135,0,3859.0,8,5,20,3,0,0,0,1,0
3573,2,3,150,0,3807.0,22,24,50,0,0,1,0,0,0
3574,2,3,155,0,4384.0,10,3,20,0,0,1,0,0,0
3575,9,4,460,1,11622.0,4,6,55,2,0,0,1,0,0
3576,5,2,160,0,4563.0,19,24,40,6,1,0,0,0,0
3577,1,1,90,0,1965.0,13,4,15,4,0,0,0,0,1
3578,8,3,155,0,4145.0,20,24,45,2,0,1,0,0,0
3579,11,3,1410,1,10031.0,21,24,10,6,0,1,0,0,0
3580,8,2,370,1,11628.0,17,3,0,3,1,0,0,0,0
3581,11,4,330,1,10262.0,7,15,5,5,0,0,1,0,0
3582,1,1,90,0,2017.0,13,24,15,0,0,0,0,0,1
3583,5,4,190,0,6216.0,6,27,0,5,0,0,1,0,0
3584,9,4,835,3,16294.0,11,15,35,2,0,0,1,0,0
3585,3,2,170,0,3943.0,4,6,0,2,1,0,0,0,0
3586,9,4,455,1,7038.0,14,27,55,0,0,0,1,0,0
3587,1,2,475,1,7294.0,10,3,20,1,1,0,0,0,0
3588,1,3,145,0,3873.0,9,4,0,1,0,1,0,0,0
3589,8,1,90,0,3100.0,13,18,55,1,0,0,0,0,1
3590,9,4,540,1,12507.0,10,27,0,0,0,0,1,0,0
3591,2,4,875,1,6152.0,7,21,55,1,0,0,1,0,0
3592,8,3,675,1,8030.0,9,4,50,4,0,1,0,0,0
3593,11,2,180,0,5769.0,8,18,20,1,1,0,0,0,0
3594,3,3,155,0,4804.0,17,6,15,3,0,1,0,0,0
3595,8,4,1420,1,8372.0,9,18,45,5,0,0,1,0,0
3596,11,2,280,1,8578.0,9,15,45,4,1,0,0,0,0
3597,8,4,1275,2,11228.0,22,18,0,5,0,0,1,0,0
3598,8,3,1385,2,13227.0,9,5,50,5,0,1,0,0,0
3599,3,2,175,0,8855.0,20,15,0,4,1,0,0,0,0
3600,9,4,525,1,12192.0,3,6,50,4,0,0,1,0,0
3601,11,4,1195,2,12819.0,23,27,5,3,0,0,1,0,0
3602,3,2,165,0,3943.0,6,27,5,3,1,0,0,0,0
3603,9,4,755,1,18260.0,0,3,20,1,0,0,1,0,0
3604,8,2,165,0,5228.0,6,18,10,3,1,0,0,0,0
3605,11,4,970,2,14300.0,12,6,15,4,0,0,1,0,0
3606,8,3,1830,2,10151.0,12,5,0,5,0,1,0,0,0
3607,3,3,280,1,5699.0,17,5,35,2,0,1,0,0,0
3608,5,3,1655,1,9187.0,7,21,10,1,0,1,0,0,0
3609,5,3,765,1,8452.0,20,6,20,3,0,1,0,0,0
3610,9,4,665,1,13961.0,2,21,15,3,0,0,1,0,0
3611,11,2,180,0,5769.0,7,24,10,0,1,0,0,0,0
3612,9,4,690,1,10877.0,7,24,30,0,0,0,1,0,0
3613,3,2,170,0,4591.0,23,4,30,2,1,0,0,0,0
3614,8,3,1200,2,17732.0,9,5,25,2,0,1,0,0,0
3615,11,4,610,1,12373.0,18,5,15,3,0,0,1,0,0
3616,2,3,150,0,3807.0,19,27,55,3,0,1,0,0,0
3617,5,3,790,1,9555.0,7,6,10,4,0,1,0,0,0
3618,2,2,165,0,4483.0,11,6,10,3,1,0,0,0,0
3619,11,3,400,1,14781.0,14,5,5,3,0,1,0,0,0
3620,11,4,1620,2,13292.0,9,6,35,2,0,0,1,0,0
3621,11,4,1425,1,12373.0,19,18,15,5,0,0,1,0,0
3622,3,4,320,1,5530.0,6,21,50,1,0,0,1,0,0
3623,3,4,750,1,7081.0,8,18,30,5,0,0,1,0,0
3624,11,4,1655,1,10262.0,9,15,0,5,0,0,1,0,0
3625,9,4,455,1,9316.0,11,27,40,0,0,0,1,0,0
3626,11,3,705,1,10844.0,6,5,30,3,0,1,0,0,0
3627,3,4,810,1,8542.0,7,5,30,5,0,0,1,0,0
3628,3,2,180,0,4823.0,16,15,55,0,1,0,0,0,0
3629,8,4,1660,1,12940.0,4,3,0,0,0,0,1,0,0
3630,11,3,450,1,13374.0,21,6,10,3,0,1,0,0,0
3631,9,4,570,1,13062.0,11,21,30,3,0,0,1,0,0
3632,11,4,810,2,13014.0,5,6,30,2,0,0,1,0,0
3633,11,2,185,0,8541.0,18,21,55,4,1,0,0,0,0
3634,11,3,1210,1,11134.0,13,24,55,6,0,1,0,0,0
3635,11,2,615,1,7832.0,8,21,55,3,1,0,0,0,0
3636,9,4,555,1,8888.0,13,5,15,3,0,0,1,0,0
3637,11,3,865,1,9663.0,18,5,55,3,0,1,0,0,0
3638,9,4,505,1,17267.0,7,3,5,0,0,0,1,0,0
3639,11,2,890,1,7832.0,20,21,35,3,1,0,0,0,0
3640,5,2,160,0,12123.0,19,18,40,0,1,0,0,0,0
3641,9,4,510,1,8073.0,17,15,0,2,0,0,1,0,0
